0.049352
0.084737
0.12082
0.15717
0.19365
0.23029
0.26647
0.30172
0.33609
0.36934
0.40103
0.43149
0.46021
0.48706
0.51174
0.53445
0.55612
0.5777
0.59895
0.62018
0.64122
0.66214
0.68302
0.70394
